# E [eV], EF_E [erg/cm2s], sigma_EF_E [erg/cm2s]
1.985585323114711087e-01,2.208560898355066379e-13,2.628187469042528869e-14
1.985838893800319083e-01,2.136779619845834922e-13,2.542767747616543580e-14
1.986092529259073647e-01,1.348616639270151911e-13,1.604853800731480723e-14
1.986346229515797424e-01,1.940999620905076350e-13,2.309789548877040814e-14
1.986599994595324437e-01,1.921029085493904678e-13,2.286024611737746325e-14
1.986853824522503142e-01,1.696284096793803731e-13,2.018578075184626374e-14
1.987107719322192545e-01,2.259038113362073969e-13,2.688255354900868023e-14
1.987361679019266636e-01,2.395664604801211581e-13,2.850840879713441458e-14
1.987615703638609677e-01,1.763684304185590215e-13,2.098784321980852224e-14
1.987869793205120361e-01,1.457247247683242601e-13,1.734124224743058589e-14
1.988123947743710707e-01,9.521834898378808577e-14,1.133098352907078213e-14
1.988378167279303277e-01,1.622790933445468993e-13,1.931121210800107981e-14
1.988632451836835346e-01,1.926034650796957099e-13,2.291981234448378831e-14
1.988886801441255570e-01,2.209291744730115339e-13,2.629057176228837074e-14
1.989141216117526201e-01,1.758913516196257913e-13,2.093107084273546846e-14
1.989395695890622262e-01,2.408624592131603275e-13,2.866263264636607635e-14
1.989650240785531543e-01,2.570534018865659733e-13,3.058935482450135223e-14
1.989904850827253491e-01,2.050878112928653649e-13,2.440544954385097822e-14
1.990159526040802263e-01,2.083905203248971635e-13,2.479847191866276054e-14
1.990414266451203118e-01,2.489840949557809928e-13,2.962910729973793613e-14
1.990669072083494917e-01,2.204482400936609111e-13,2.623334057114564879e-14
1.990923942962729842e-01,2.509499485058042740e-13,2.986304387219070568e-14
1.991178879113972011e-01,2.539737502989208501e-13,3.022287628557158182e-14
1.991433880562298586e-01,2.090263795739446457e-13,2.487413916929941271e-14
1.991688947332800053e-01,1.895780900645111405e-13,2.255979271767682357e-14
1.991944079450579386e-01,1.669401916101756209e-13,1.986588280161089930e-14
1.992199276940752051e-01,1.503342346015032436e-13,1.788977391757888460e-14
1.992454539828446558e-01,1.438261035152111966e-13,1.711530631831013047e-14
1.992709868138805296e-01,1.500390414164576701e-13,1.785464592855846307e-14
1.992965261896982587e-01,1.021882921324632223e-13,1.216040676376312341e-14
1.993220721128144968e-01,9.364911244825418543e-14,1.114424438134224823e-14
1.993476245857473683e-01,1.752263184689092169e-13,2.085193189780019515e-14
1.993731836110161915e-01,2.166731981718360356e-13,2.578411058244848847e-14
1.993987491911415610e-01,2.029271947335598246e-13,2.414833617329361867e-14
1.994243213286453764e-01,1.368857504413338558e-13,1.628940430251872796e-14
1.994499000260508415e-01,1.317082003143399138e-13,1.567327583740644751e-14
1.994754852858824368e-01,1.512562883156330836e-13,1.799949830956033569e-14
1.995010771106659753e-01,1.282868314916914213e-13,1.526613294751127765e-14
1.995266755029285188e-01,1.643703680448081776e-13,1.956007379733217344e-14
1.995522804651984616e-01,1.610481294318128495e-13,1.916472740238572816e-14
1.995778920000055578e-01,1.381659177162452140e-13,1.644174420823317921e-14
1.996035101098806441e-01,1.658582760185985830e-13,1.973713484621323062e-14
1.996291347973561114e-01,1.075881975858445364e-13,1.280299551271549905e-14
1.996547660649655442e-01,8.619370769506549966e-14,1.025705121571279447e-14
1.996804039152438315e-01,1.284952902633468724e-13,1.529093954133827572e-14
1.997060483507270279e-01,1.073892401873029508e-13,1.277931958228904995e-14
1.997316993739527702e-01,1.497181249382470548e-13,1.781645686765139914e-14
1.997573569874597776e-01,1.190151507244668676e-13,1.416280293621155700e-14
1.997830211937881295e-01,1.131964137707605315e-13,1.347037323872050293e-14
1.998086919954793483e-01,1.628117150059124081e-13,1.937459408570357478e-14
1.998343693950759836e-01,2.119041848667980047e-13,2.521659799914896023e-14
1.998600533951221669e-01,1.830502689825179420e-13,2.178298200891963373e-14
1.998857439981631401e-01,1.256340538569357764e-13,1.495045240897535582e-14
1.999114412067456159e-01,1.580960568975248981e-13,1.881343077080546166e-14
1.999371450234175007e-01,2.016689596505430487e-13,2.399860619841462030e-14
1.999628554507280054e-01,2.569017003207865564e-13,3.057130233817359607e-14
1.999885724912277563e-01,2.244126471249688296e-13,2.670510500787129030e-14
2.000142961474686287e-01,1.223858524042246074e-13,1.456391643610272899e-14
2.000400264220037749e-01,1.052515965510121189e-13,1.252493998957044192e-14
2.000657633173876793e-01,1.496502797748100732e-13,1.780838329320239768e-14
2.000915068361762417e-01,2.195306154166931385e-13,2.612414323458648182e-14
2.001172569809265278e-01,2.695710483036649444e-13,3.207895474813612470e-14
2.001430137541970189e-01,2.405434760203941705e-13,2.862467364642690649e-14
2.001687771585474729e-01,2.635784019807548697e-13,3.136582983570983000e-14
2.001945471965390355e-01,1.906722897671865366e-13,2.269000248229519578e-14
2.002203238707340183e-01,1.759591713945046116e-13,2.093914139594604719e-14
2.002461071836961204e-01,1.892848001646972654e-13,2.252489121959897274e-14
2.002718971379905399e-01,1.162564737237320935e-13,1.383452037312411929e-14
2.002976937361835297e-01,1.104059342939835627e-13,1.313830618098404264e-14
2.003234969808428134e-01,1.360843156439270112e-13,1.619403356162731388e-14
2.003493068745373640e-01,1.993030668677904750e-13,2.371706495726706433e-14
2.003751234198376252e-01,1.823333337077448915e-13,2.169766671122163987e-14
2.004009466193151234e-01,1.749742933959250362e-13,2.082194091411507941e-14
2.004267764755429670e-01,1.286605376663777688e-13,1.531060398229895368e-14
2.004526129910953747e-01,2.107783835130778652e-13,2.508262763805626480e-14
2.004784561685480360e-01,2.444385785191076417e-13,2.908819084377380614e-14
2.005043060104779451e-01,1.243049875200370032e-13,1.479229351488440403e-14
2.005301625194633175e-01,1.503166716167939178e-13,1.788768392239847526e-14
2.005560256980838951e-01,1.553511140321486979e-13,1.848678256982569541e-14
2.005818955489205579e-01,8.444781910013265547e-14,1.004929047291578488e-14
2.006077720745556292e-01,8.847726375075373533e-14,1.052879438633969452e-14
2.006336552775727367e-01,7.794242494163569599e-14,9.275148568054647230e-15
2.006595451605568126e-01,1.072418380718693207e-13,1.276177873055244787e-14
2.006854417260942325e-01,1.627850629118919539e-13,1.937142248651514214e-14
2.007113449767725932e-01,1.398834122711661498e-13,1.664612606026877170e-14
2.007372549151807406e-01,1.598609793832016364e-13,1.902345654660099234e-14
2.007631715439091025e-01,8.330931687663515836e-14,9.913808708319583781e-15
2.007890948655493002e-01,8.186416289155722807e-14,9.741835384095310443e-15
2.008150248826942874e-01,1.470946585851579750e-13,1.750426437163379895e-14
2.008409615979384055e-01,2.576291795581270285e-13,3.065787236741711331e-14
2.008669050138773005e-01,1.910449240573883650e-13,2.273434596282921321e-14
2.008928551331080059e-01,1.951017460714907888e-13,2.321710778250740179e-14
2.009188119582287768e-01,1.141842669528294950e-13,1.358792776738671001e-14
2.009447754918394502e-01,1.026792551608216263e-13,1.221883136413777221e-14
2.009707457365409178e-01,1.437046795690150701e-13,1.710085686871279331e-14
2.009967226949355701e-01,1.603566505534408500e-13,1.908244141585945987e-14
2.010227063696271854e-01,1.727579970064530477e-13,2.055820164376791045e-14
2.010486967632207911e-01,1.940591523260873902e-13,2.309303912680439981e-14
2.010746938783228577e-01,1.637191306664020265e-13,1.948257654930184012e-14
2.011006977175410215e-01,5.866351689375654510e-14,6.980958510357028204e-15
2.011267082834845288e-01,5.302931642394519661e-14,6.310488654449478390e-15
2.011527255787637913e-01,2.248106275338239141e-13,2.675246467652504326e-14
2.011787496059906366e-01,2.687140257908592089e-13,3.197696906911224551e-14
2.012047803677781965e-01,2.129506515646113844e-13,2.534112753618875235e-14
2.012308178667409908e-01,1.145985721283956987e-13,1.363723008327908742e-14
2.012568621054948992e-01,1.683952086239060498e-13,2.003902982624481873e-14
2.012829130866571892e-01,1.673299682399478449e-13,1.991226622055379250e-14
2.013089708128464050e-01,1.854938455798340289e-13,2.207376762400024835e-14
2.013350352866824233e-01,1.596606101944768838e-13,1.899961261314274910e-14
2.013611065107866194e-01,1.249192189844225415e-13,1.486538705914628022e-14
2.013871844877816453e-01,1.308518564910373751e-13,1.557137092243344604e-14
2.014132692202914576e-01,1.691185983835033056e-13,2.012511320763689100e-14
2.014393607109414841e-01,1.999394601671343071e-13,2.379279575988898239e-14
2.014654589623584569e-01,2.145440257098225847e-13,2.553073905946888733e-14
2.014915639771703848e-01,1.820416972175771939e-13,2.166296196889168605e-14
2.015176757580068034e-01,1.500991620825521591e-13,1.786180028782370474e-14
2.015437943074984417e-01,1.266030394792041972e-13,1.506576169802529989e-14
2.015699196282775829e-01,1.280787331649181907e-13,1.524136924662526363e-14
2.015960517229777593e-01,1.414544623339143300e-13,1.683308101773580511e-14
2.016221905942338355e-01,1.475437792958024203e-13,1.755770973620048806e-14
2.016483362446820915e-01,1.659423269364269129e-13,1.974713690543480259e-14
2.016744886769602507e-01,1.889236861664843831e-13,2.248191865381163955e-14
2.017006478937072578e-01,2.280558448924807317e-13,2.713864554220520636e-14
2.017268138975635006e-01,1.558272637189738599e-13,1.854344438255788842e-14
2.017529866911706715e-01,1.504650138336684540e-13,1.790533664620654598e-14
2.017791662771720451e-01,1.723974966175041597e-13,2.051530209748299483e-14
2.018053526582120338e-01,1.965001893826701201e-13,2.338352253653774364e-14
2.018315458369365489e-01,1.971565965508956206e-13,2.346163498955657741e-14
2.018577458159927784e-01,2.031075964691718892e-13,2.416980397983145522e-14
2.018839525980293537e-01,1.756262707179380512e-13,2.089952621543462658e-14
2.019101661856963492e-01,2.110637410640257565e-13,2.511658518661906427e-14
2.019363865816450054e-01,2.277466052655084300e-13,2.710184602659550345e-14
2.019626137885281725e-01,2.564646397559455427e-13,3.051929213095751797e-14
2.019888478089999773e-01,2.479682067818240993e-13,2.950821660703706635e-14
2.020150886457159067e-01,2.595704775161665914e-13,3.088888682442382140e-14
2.020413363013327523e-01,2.341374489177810275e-13,2.786235642121594000e-14
2.020675907785089154e-01,2.130751193874464849e-13,2.535593920710612938e-14
2.020938520799039906e-01,2.273675698491428503e-13,2.705674081204799827e-14
2.021201202081790160e-01,2.061293766094961117e-13,2.452939581653003649e-14
2.021463951659964176e-01,2.320052969634583930e-13,2.760863033865154864e-14
2.021726769560200643e-01,1.955465424664478127e-13,2.327003855350728744e-14
2.021989655809150188e-01,2.587155189392791294e-13,3.078714675377421817e-14
2.022252610433478426e-01,2.613155202190070128e-13,3.109654690606183574e-14
2.022515633459866513e-01,1.882819183703482099e-13,2.240554828607143571e-14
2.022778724915006154e-01,1.515528899192875566e-13,1.803479390039521756e-14
2.023041884825605707e-01,1.428387878107514018e-13,1.699781574947941545e-14
2.023305113218386575e-01,1.516614612870594054e-13,1.804771389316006876e-14
2.023568410120083483e-01,2.489690651167979468e-13,2.962731874889895274e-14
2.023831775557445867e-01,2.170267790254235513e-13,2.582618670402540011e-14
2.024095209557236485e-01,1.823967775010310102e-13,2.170521652262269069e-14
2.024358712146232808e-01,2.030034320006624982e-13,2.415740840807883587e-14
2.024622283351225349e-01,2.421819816361380141e-13,2.881965581470042550e-14
2.024885923199018778e-01,2.304251521614462009e-13,2.742059310721209649e-14
2.025149631716431919e-01,1.639394492736032891e-13,1.950879446355879098e-14
2.025413408930298031e-01,1.135349757735295802e-13,1.351066211705001968e-14
2.025677254867464250e-01,1.454357259707322091e-13,1.730685139051713119e-14
2.025941169554789645e-01,1.001118651551916600e-13,1.191331195346780725e-14
2.026205153019151051e-01,1.145897733541140347e-13,1.363618302913956899e-14
2.026469205287435849e-01,1.889318789372855630e-13,2.248289359353698145e-14
2.026733326386547240e-01,1.908218093301549596e-13,2.270779531028843868e-14
2.026997516343402861e-01,2.164411571214104109e-13,2.575649769744783771e-14
2.027261775184932557e-01,2.185383606117667698e-13,2.600606491280024588e-14
2.027526102938081443e-01,2.532613909763304938e-13,3.013810552618333018e-14
2.027790499629808230e-01,2.443280600692950069e-13,2.907503914824610284e-14
2.028054965287086620e-01,2.151743326584738435e-13,2.560574558635838614e-14
2.028319499936903358e-01,2.021837497092669635e-13,2.405986621540276724e-14
2.028584103606259903e-01,2.347303863481799988e-13,2.793291597543341935e-14
2.028848776322170755e-01,2.429791521763243133e-13,2.891451910898259237e-14
2.029113518111666514e-01,3.144912919023300337e-13,3.742446373637727386e-14
2.029378329001790271e-01,2.859935862657509309e-13,3.403323676562435638e-14
2.029643209019598715e-01,2.632905764122457634e-13,3.133157859305724509e-14
2.029908158192164358e-01,2.456542278011894718e-13,2.923285310834154729e-14
2.030173176546573033e-01,2.638818862241649450e-13,3.140194446067562861e-14
2.030438264109924451e-01,2.030496552684000108e-13,2.416290897693959972e-14
2.030703420909333312e-01,1.586937518462162839e-13,1.888455646969973665e-14
2.030968646971927638e-01,9.753165976607173591e-14,1.160626751216253636e-14
2.031233942324849884e-01,1.105174278932354149e-13,1.315157391929501406e-14
2.031499306995256937e-01,1.777949950859520712e-13,2.115760441522829446e-14
2.031764741010319564e-01,1.102901928843879152e-13,1.312453295324216129e-14
2.032030244397223240e-01,8.766395040734077124e-14,1.043201009847355145e-14
2.032295817183166764e-01,1.284574863365486868e-13,1.528644087404929462e-14
2.032561459395363646e-01,2.629357134436691778e-13,3.128934989979663040e-14
2.032827171061041827e-01,1.575213643838114014e-13,1.874504236167355437e-14
2.033092952207443682e-01,1.792791779397452678e-13,2.133422217482968512e-14
2.033358802861824910e-01,2.176257657210159911e-13,2.589746612080090271e-14
2.033624723051456196e-01,2.625495372451314994e-13,3.124339493217064913e-14
2.033890712803622103e-01,2.536133567943325893e-13,3.017998945852557721e-14
2.034156772145621905e-01,1.634913846115765173e-13,1.945547476877760531e-14
2.034422901104769310e-01,2.093707091678780954e-13,2.491511439097749360e-14
2.034689099708391902e-01,2.543442790103341263e-13,3.026696920222975932e-14
2.034955367983830865e-01,2.877248003230716895e-13,3.423925123844553080e-14
2.035221705958443206e-01,2.689210361525209871e-13,3.200160330214999404e-14
2.035488113659598697e-01,2.158699354488955662e-13,2.568852231841857048e-14
2.035754591114682932e-01,1.795202649729609763e-13,2.136291153178235666e-14
2.036021138351094828e-01,1.144626776645135715e-13,1.362105864207711489e-14
2.036287755396247734e-01,1.435019296163080146e-13,1.707672962434065366e-14
2.036554442277570820e-01,1.244154657718007002e-13,1.480544042684428280e-14
2.036821199022505191e-01,1.422398951458042728e-13,1.692654752235070783e-14
2.037088025658508050e-01,1.611796468833863098e-13,1.918037797912297112e-14
2.037354922213050756e-01,2.345850882612940961e-13,2.791562550309399569e-14
2.037621888713617990e-01,1.743544606229315884e-13,2.074818081412885783e-14
2.037888925187710532e-01,1.243176612458674011e-13,1.479380168825822154e-14
2.038156031662841927e-01,2.132451442560117341e-13,2.537617216646539623e-14
2.038423208166541545e-01,2.252800311468379894e-13,2.680832370647372101e-14
2.038690454726352630e-01,2.055942603176472768e-13,2.446571697780002475e-14
2.038957771369831751e-01,2.100384368544034936e-13,2.499457398567401407e-14
2.039225158124552684e-01,1.713518051283161843e-13,2.039086481026962566e-14
2.039492615018100863e-01,1.323106608223602569e-13,1.574496863786087052e-14
2.039760142078077820e-01,1.973882537242705498e-13,2.348920219318819353e-14
2.040027739332098133e-01,1.900593313791174639e-13,2.261706043411497603e-14
2.040295406807793033e-01,1.765552545947637274e-13,2.101007529677688402e-14
2.040563144532806239e-01,1.736718620917646036e-13,2.066695158891998632e-14
2.040830952534797016e-01,1.793876216249740792e-13,2.134712697337191335e-14
2.041098830841439060e-01,2.712764151094471948e-13,3.228189339802421487e-14
2.041366779480420224e-01,1.986653964682550566e-13,2.364118217972235184e-14
2.041634798479443624e-01,1.486961581481793144e-13,1.769484281963333794e-14
2.041902887866225424e-01,2.571711906107286449e-13,3.060337168267670823e-14
2.042171047668498163e-01,2.429903793571995968e-13,2.891585514350674838e-14
2.042439277914008533e-01,1.886876925710873460e-13,2.245383541595939337e-14
2.042707578630516274e-01,1.884399652907257406e-13,2.242435586959636250e-14
2.042975949845797501e-01,1.968599945220022310e-13,2.342633934811826586e-14
2.043244391587642206e-01,2.534563210330273843e-13,3.016130220293025858e-14
2.043512903883854814e-01,2.577759929800167739e-13,3.067534316462199346e-14
2.043781486762255017e-01,3.043940316016807883e-13,3.622288976060001356e-14
2.044050140250676384e-01,2.980936286107870272e-13,3.547314180468365185e-14
2.044318864376968303e-01,2.446333848395203513e-13,2.911137279590292215e-14
2.044587659168992655e-01,2.680079328935940470e-13,3.189294401433768933e-14
2.044856524654628527e-01,2.058616934633129641e-13,2.449754152213424169e-14
2.045125460861768052e-01,1.415900435146832014e-13,1.684921517824730072e-14
2.045394467818317796e-01,1.910439664359505544e-13,2.273423200587811487e-14
2.045663545552200147e-01,2.162668113323266988e-13,2.573575054854687645e-14
2.045932694091351367e-01,1.656655847129525965e-13,1.971420458084135714e-14
2.046201913463723820e-01,1.858212028278029246e-13,2.211272313650854773e-14
2.046471203697282082e-01,2.367241029214582565e-13,2.817016824765353116e-14
2.046740564820007657e-01,1.911619635699418022e-13,2.274827366482307279e-14
2.047009996859896208e-01,2.848220197772276059e-13,3.389382035349008131e-14
2.047279499844957273e-01,2.279152920078730758e-13,2.712191974893689514e-14
2.047549073803216213e-01,2.560703250396689995e-13,3.047236867972060877e-14
2.047818718762712820e-01,3.445939461400153464e-13,4.100667959066182279e-14
2.048088434751501319e-01,2.530834834544802141e-13,3.011693453108314709e-14
2.048358221797651202e-01,2.014806139563295880e-13,2.397619306080322118e-14
2.048628079929246115e-01,1.819195545817580972e-13,2.164842699522921258e-14
2.048898009174385526e-01,2.547752253793780990e-13,3.031825182014598939e-14
2.049168009561182779e-01,2.459497308632300289e-13,2.926801797272437198e-14
2.049438081117766486e-01,2.090635756662058972e-13,2.487856550427850063e-14
2.049708223872279411e-01,2.234067178841847702e-13,2.658539942821798546e-14
2.049978437852880697e-01,2.413581228580882745e-13,2.872161662011250311e-14
2.050248723087742808e-01,2.758171821130698393e-13,3.282224467145531012e-14
2.050519079605053752e-01,2.483310343855709425e-13,2.955139309188293939e-14
2.050789507433015968e-01,2.296316544847847577e-13,2.732616688368938356e-14
2.051060006599847441e-01,2.196454377119510670e-13,2.613780708772217513e-14
2.051330577133780309e-01,1.917813428630447435e-13,2.282197980070232382e-14
2.051601219063062531e-01,2.038859729774622458e-13,2.426243078431800683e-14
2.051871932415956223e-01,1.981653798872289146e-13,2.358168020658023847e-14
2.052142717220738211e-01,2.433661497220156669e-13,2.896057181691986264e-14
2.052413573505701139e-01,2.294689254042616195e-13,2.730680212310713133e-14
2.052684501299152087e-01,2.868474272034608838e-13,3.413484383721184451e-14
2.052955500629413399e-01,3.455098287211303577e-13,4.111566961781450767e-14
2.053226571524821298e-01,2.338254393696675598e-13,2.782522728499043903e-14
2.053497714013728381e-01,2.420139752948233143e-13,2.879966306008397435e-14
2.053768928124501403e-01,2.892809088602997130e-13,3.442442815437566579e-14
2.054040213885522104e-01,2.584587606512598974e-13,3.075659251749992411e-14
2.054311571325187769e-01,2.750459262842801896e-13,3.273046522782934155e-14
2.054583000471910115e-01,2.450365898333386611e-13,2.915935419016729850e-14
2.054854501354116680e-01,2.174908612997088369e-13,2.588141249466535078e-14
2.055126074000249159e-01,2.674789277430821430e-13,3.182999240142677476e-14
2.055397718438763954e-01,2.270752694538523937e-13,2.702195706500843285e-14
2.055669434698134401e-01,1.915709832977582538e-13,2.279694701243323233e-14
2.055941222806846325e-01,2.416410328486333724e-13,2.875528290898736844e-14
2.056213082793403313e-01,2.363843609295276244e-13,2.812973895061378468e-14
2.056485014686320889e-01,2.362415417500907824e-13,2.811274346826080103e-14
2.056757018514132895e-01,1.990442511045915221e-13,2.368626588144639044e-14
2.057029094305386774e-01,1.965226573814686472e-13,2.338619622839476937e-14
2.057301242088644400e-01,2.043918125104015657e-13,2.432262568873778445e-14
2.057573461892484024e-01,2.746952745835078261e-13,3.268873767543742808e-14
2.057845753745497774e-01,2.734665105207317332e-13,3.254251475196707463e-14
2.058118117676294434e-01,2.412924411991129942e-13,2.871380050269444474e-14
2.058390553713496940e-01,2.081321086480309491e-13,2.476772092911568052e-14
2.058663061885743217e-01,2.301946845855803018e-13,2.739316746568405346e-14
2.058935642221687012e-01,3.029537552443829220e-13,3.605149687408156510e-14
2.059208294749996504e-01,2.723835285530061535e-13,3.241363989780773217e-14
2.059481019499356247e-01,2.075831007245716518e-13,2.470238898622402462e-14
2.059753816498464674e-01,3.114862781544164497e-13,3.706686710037555388e-14
2.060026685776036315e-01,2.769542823116209797e-13,3.295755959508289421e-14
2.060299627360800134e-01,2.127626099592445338e-13,2.531875058515009791e-14
2.060572641281501749e-01,2.425177193800070951e-13,2.885960860622084098e-14
2.060845727566899543e-01,1.979609138681469319e-13,2.355734875030948464e-14
2.061118886245770498e-01,1.765866954467307223e-13,2.101381675816095474e-14
2.061392117346903252e-01,2.059665981161151745e-13,2.451002517581770531e-14
2.061665420899104206e-01,2.647806302215063956e-13,3.150889499635926158e-14
2.061938796931194751e-01,2.580107675096660144e-13,3.070328133365025385e-14
2.062212245472010708e-01,2.345190306007462104e-13,2.790776464148879792e-14
2.062485766550403998e-01,2.318482773267554438e-13,2.758994500188389716e-14
2.062759360195240421e-01,1.819505835856432421e-13,2.165211944669154555e-14
2.063033026435403539e-01,1.180741796493935100e-13,1.405082737827782677e-14
2.063306765299789958e-01,1.166768720317001888e-13,1.388454777177232115e-14
2.063580576817312384e-01,1.217525969966674647e-13,1.448855904260342782e-14
2.063854461016899622e-01,1.848048286981900348e-13,2.199177461508461278e-14
2.064128417927494630e-01,2.177667404294250507e-13,2.591424211110157959e-14
2.064402447578057020e-01,2.434573466129661434e-13,2.897142424694297087e-14
2.064676549997560562e-01,2.390784741735150040e-13,2.845033842664828644e-14
2.064950725214994842e-01,1.977148885601301694e-13,2.352807173865548935e-14
2.065224973259365548e-01,1.913421217962467245e-13,2.276971249375335928e-14
2.065499294159692523e-01,2.363627832955067898e-13,2.812717121216530529e-14
2.065773687945012260e-01,1.427536505462996663e-13,1.698768441500965878e-14
2.066048154644375412e-01,1.560544351348771575e-13,1.857047778105038011e-14
2.066322694286849282e-01,1.573935982998407994e-13,1.872983819768105520e-14
2.066597306901515885e-01,2.200560166488089975e-13,2.618666598120827056e-14
2.066871992517472778e-01,2.979260515353894548e-13,3.545320013271134598e-14
2.067146751163833895e-01,1.978185391595367566e-13,2.354040615998487217e-14
2.067421582869727048e-01,1.669234655730943316e-13,1.986389240319822491e-14
2.067696487664296978e-01,1.998909747261732551e-13,2.378702599241461748e-14
2.067971465576702861e-01,1.882582276250726512e-13,2.240272908738364542e-14
2.068246516636120524e-01,1.818934599294212116e-13,2.164532173160112193e-14
2.068521640871739953e-01,2.200626201415601996e-13,2.618745179684566201e-14
2.068796838312767505e-01,2.366627547639047993e-13,2.816286781690466879e-14
2.069072108988425085e-01,2.090370191228479821e-13,2.487540527561890725e-14
2.069347452927950415e-01,2.247433441397808395e-13,2.674445795263392008e-14
2.069622870160595374e-01,2.625076192950737523e-13,3.123840669611377546e-14
2.069898360715629049e-01,1.908191814687997437e-13,2.270748259478716993e-14
2.070173924622335793e-01,1.866626445830669495e-13,2.221285470538496449e-14
2.070449561910014946e-01,2.428805468697120154e-13,2.890278507749573160e-14
2.070725272607981948e-01,2.113634338747856057e-13,2.515224863109948542e-14
2.071001056745567226e-01,2.025805629941569888e-13,2.410708699630468046e-14
2.071276914352117859e-01,1.961786283548326369e-13,2.334525677422508223e-14
2.071552845456995917e-01,1.856345155099130136e-13,2.209050734567964763e-14
2.071828850089578178e-01,1.438544531763416262e-13,1.711867992798465281e-14
2.072104928279258906e-01,1.157988323119566021e-13,1.378006104512283504e-14
2.072381080055447355e-01,1.376678323813681475e-13,1.638247205338280928e-14
2.072657305447568044e-01,1.066916445022736753e-13,1.269630569577056623e-14
2.072933604485061587e-01,9.312003083006816476e-14,1.108128366877811067e-14
2.073209977197384146e-01,9.335889787314480711e-14,1.110970884690423197e-14
2.073486423614007701e-01,1.565619930270485432e-13,1.863087717021877642e-14
2.073762943764419497e-01,2.121637674405811494e-13,2.524748832542915599e-14
2.074039537678123990e-01,2.686069890023837828e-13,3.196423169128366959e-14
2.074316205384638678e-01,2.425307431837015228e-13,2.886115843886047708e-14
2.074592946913498825e-01,1.827427085896973858e-13,2.174638232217398720e-14
2.074869762294256070e-01,1.653784540261030275e-13,1.968003602910626095e-14
2.075146651556475375e-01,1.489539507497314047e-13,1.772552013921803622e-14
2.075423614729740018e-01,1.476210893605879468e-13,1.756690963390996441e-14
2.075700651843647437e-01,1.452561411341088639e-13,1.728548079495895246e-14
2.075977762927811721e-01,1.248167961259215255e-13,1.485319873898465976e-14
2.076254948011861945e-01,1.331221167674690573e-13,1.584153189532881746e-14
2.076532207125444951e-01,1.021312140870112554e-13,1.215361447635433915e-14
2.076809540298219792e-01,8.880241961930355645e-14,1.056748793469712281e-14
2.077086947559864671e-01,1.264470265672529377e-13,1.504719616150309827e-14
2.077364428940072505e-01,1.535099146321866893e-13,1.826767984123021467e-14
2.077641984468552028e-01,2.469212704407848868e-13,2.938363118245339800e-14
2.077919614175028351e-01,2.035610111642858689e-13,2.422376032855001660e-14
2.078197318089241852e-01,1.712169076762209426e-13,2.037481201347028972e-14
2.078475096240948450e-01,1.930664547193925760e-13,2.297490811160771467e-14
2.078752948659921274e-01,2.434774836194095878e-13,2.897382055070973837e-14
2.079030875375948439e-01,1.971993054486130552e-13,2.346671734838495177e-14
2.079308876418834162e-01,1.664118565747489234e-13,1.980301093239512107e-14
2.079586951818398477e-01,2.310722158979232657e-13,2.749759369185286596e-14
2.079865101604478073e-01,2.205366450618382427e-13,2.624386076235875040e-14
2.080143325806924071e-01,2.337683666126553560e-13,2.781843562690598741e-14
2.080421624455605911e-01,1.342296270800813194e-13,1.597332562252967612e-14
2.080699997580406635e-01,2.080735097433953137e-13,2.476074765946404268e-14
2.080978445211226491e-01,1.702391951306071077e-13,2.025846422054224629e-14
2.081256967377981826e-01,1.295938928006189335e-13,1.542167324327365344e-14
2.081535564110604530e-01,1.664221510564176249e-13,1.980423597571369514e-14
2.081814235439042871e-01,1.417549839792246230e-13,1.686884309352772920e-14
2.082092981393261766e-01,2.016016376953289581e-13,2.399059488574414503e-14
2.082371802003240013e-01,1.941628248473496267e-13,2.310537615683460555e-14
2.082650697298974729e-01,1.926358884951798883e-13,2.292367073092640539e-14
2.082929667310477739e-01,2.039385397752856608e-13,2.426868623325899129e-14
2.083208712067778356e-01,2.294823127975246784e-13,2.730839522290543570e-14
2.083487831600920326e-01,1.650587763285203527e-13,1.964199438309392145e-14
2.083767025939964601e-01,1.832452942293694526e-13,2.180619001329496496e-14
2.084046295114987957e-01,2.268191688247359366e-13,2.699148109014357618e-14
2.084325639156083265e-01,3.013278074330549119e-13,3.585800908453353002e-14
2.084605058093359498e-01,3.241928343080237910e-13,3.857894728265483087e-14
2.084884551956942278e-01,2.369222346043851422e-13,2.819374591792182976e-14
2.085164120776971941e-01,2.300732241305055871e-13,2.737871367153016499e-14
2.085443764583606308e-01,1.825321245483982814e-13,2.172132282125939395e-14
2.085723483407019851e-01,1.966782522277494573e-13,2.340471201510218398e-14
2.086003277277401480e-01,1.943448640080926180e-13,2.312703881696301944e-14
2.086283146224957585e-01,2.242564094517827151e-13,2.668651272476214280e-14
2.086563090279910659e-01,1.915310505720061403e-13,2.279219501806872885e-14
2.086843109472498459e-01,2.385667860670481513e-13,2.838944754197872930e-14
2.087123203832977059e-01,2.157477150973575811e-13,2.567397809658555074e-14
2.087403373391616690e-01,2.606395976619134741e-13,3.101611212176770105e-14
2.087683618178704237e-01,2.552922424391539974e-13,3.037977685025932675e-14
2.087963938224543514e-01,2.493980405541388412e-13,2.967836682594252083e-14
2.088244333559454158e-01,2.336306975519617391e-13,2.780205300868344486e-14
2.088524804213772734e-01,2.294522168732854825e-13,2.730481380792097025e-14
