# E [eV], EF_E [erg/cm2s], sigma_EF_E [erg/cm2s]
1.681365793513618923e-01,3.225291987808838281e-12,3.838097465492517538e-13
1.681547611923319419e-01,3.265726532863750087e-12,3.886214574107862256e-13
1.681729469659987986e-01,3.220275887234284925e-12,3.832128305808799089e-13
1.681911366736384972e-01,3.187805437928737765e-12,3.793488471135197661e-13
1.682093303165277665e-01,3.169037745485223891e-12,3.771154917127416317e-13
1.682275278959437514e-01,3.172613195727565262e-12,3.775409702915802464e-13
1.682457294131641801e-01,3.202037476340013319e-12,3.810424596844615918e-13
1.682639348694673909e-01,3.168723183062175685e-12,3.770780587843988843e-13
1.682821442661321942e-01,3.223632176793015872e-12,3.836122290383688964e-13
1.683003576044380389e-01,3.292723354831621375e-12,3.918340792249629469e-13
1.683185748856648456e-01,3.244376814267702067e-12,3.860808408978565488e-13
1.683367961110931454e-01,3.277903393808905658e-12,3.900705038632597676e-13
1.683550212820040526e-01,3.324314943441922705e-12,3.955934782695887599e-13
1.683732503996791530e-01,3.287788004053463413e-12,3.912467724823621393e-13
1.683914834654006432e-01,3.290098057659902066e-12,3.915216688615283074e-13
1.684097204804512193e-01,3.365025653602781285e-12,4.004380527787309523e-13
1.684279614461141605e-01,3.329601402060323809e-12,3.962225668451785127e-13
1.684462063636734119e-01,3.274420222950758406e-12,3.896560065311402265e-13
1.684644552344133073e-01,3.201414860381437543e-12,3.809683683853910733e-13
1.684827080596188187e-01,3.204717769748056240e-12,3.813614146000186744e-13
1.685009648405754734e-01,3.221567179246890223e-12,3.833664943303799442e-13
1.685192255785692705e-01,3.268893920697771901e-12,3.889983765630348405e-13
1.685374902748869863e-01,3.320392569744814559e-12,3.951267157996329289e-13
1.685557589308157300e-01,3.320564737156027007e-12,3.951472037215672001e-13
1.685740315476432216e-01,3.251225593025916214e-12,3.868958455700840348e-13
1.685923081266577916e-01,3.273159943486745254e-12,3.895060332749226444e-13
1.686105886691483258e-01,3.255342810543052783e-12,3.873857944546232566e-13
1.686288731764041815e-01,3.230962914709051522e-12,3.844845868503771251e-13
1.686471616497154657e-01,3.304643396718583685e-12,3.932525642095114432e-13
1.686654540903725907e-01,3.270697041080507114e-12,3.892129478885803406e-13
1.686837504996668013e-01,3.251713183720093892e-12,3.869538688626911344e-13
1.687020508788896478e-01,3.266050838170925752e-12,3.886600497423401665e-13
1.687203552293333741e-01,3.245871976670129064e-12,3.862587652237453642e-13
1.687386635522907519e-01,3.211293666269558820e-12,3.821439462860774758e-13
1.687569758490551908e-01,3.272620950223213140e-12,3.894418930765623318e-13
1.687752921209205448e-01,3.292767413727000093e-12,3.918393222335130090e-13
1.687936123691813062e-01,3.253895125186674340e-12,3.872135198972142214e-13
1.688119365951324946e-01,3.273314946917382144e-12,3.895244786831684420e-13
1.688302648000697126e-01,3.291253350256606180e-12,3.916591486805361374e-13
1.688485969852891455e-01,3.284983742248067749e-12,3.909130653275200225e-13
1.688669331520874506e-01,3.265958825106960833e-12,3.886491001877282971e-13
1.688852733017619512e-01,3.323035210675303393e-12,3.954411900703610710e-13
1.689036174356105258e-01,3.321782851263988963e-12,3.952921593004146624e-13
1.689219655549314969e-01,3.292322190939029954e-12,3.917863407217445359e-13
1.689403176610238810e-01,3.308459909843504384e-12,3.937067292713769842e-13
1.689586737551872775e-01,3.318485446149975614e-12,3.948997680918470928e-13
1.689770338387216742e-01,3.259101141106183916e-12,3.878330357916358675e-13
1.689953979129278638e-01,3.261097349881392472e-12,3.880705846358856823e-13
1.690137659791070279e-01,3.240526590011470766e-12,3.856226642113649945e-13
1.690321380385609029e-01,3.231074882310525592e-12,3.844979109949525334e-13
1.690505140925919747e-01,3.213093622223661237e-12,3.823581410446156743e-13
1.690688941425030900e-01,3.142328181414540644e-12,3.739370535883303318e-13
1.690872781895977894e-01,3.171272652164506280e-12,3.773814456075762158e-13
1.691056662351801687e-01,3.191487610779854490e-12,3.797870256828026480e-13
1.691240582805547399e-01,3.239567965897418723e-12,3.855085879417927856e-13
1.691424543270268199e-01,3.168098317111433401e-12,3.770036997362605747e-13
1.691608543759021976e-01,3.206863485422701412e-12,3.816167547653014643e-13
1.691792584284870782e-01,3.236657930394738343e-12,3.851622937169738225e-13
1.691976664860884993e-01,3.293125471124431373e-12,3.918819310638073152e-13
1.692160785500138598e-01,3.270232781713610581e-12,3.891577010239196596e-13
1.692344946215712798e-01,3.254939350729956488e-12,3.873377827368647999e-13
1.692529147020692681e-01,3.256607062389945109e-12,3.875362404244034340e-13
1.692713387928171387e-01,3.236246146400783944e-12,3.851132914216932647e-13
1.692897668951245660e-01,3.152887781201221829e-12,3.751936459629454005e-13
1.693081990103018075e-01,3.205992245170517545e-12,3.815130771752915596e-13
1.693266351396598701e-01,3.157811307013253443e-12,3.757795455345771234e-13
1.693450752845102325e-01,3.209532051971250088e-12,3.819343141845787475e-13
1.693635194461648452e-01,3.362199948631583080e-12,4.001017938871583566e-13
1.693819676259363805e-01,3.252998064889213118e-12,3.871067697218163598e-13
1.694004198251379545e-01,3.278613673303638359e-12,3.901550271231329514e-13
1.694188760450834053e-01,3.265473778425268056e-12,3.885913796326068950e-13
1.694373362870870425e-01,3.300195490791773965e-12,3.927232634042210785e-13
1.694558005524637034e-01,3.289723851757478944e-12,3.914771383591399831e-13
1.694742688425289190e-01,3.250154629914465896e-12,3.867684009598214392e-13
1.694927411585986921e-01,3.231347343364539328e-12,3.845303338603801837e-13
1.695112175019896639e-01,3.284188547719045760e-12,3.908184371785664204e-13
1.695296978740190585e-01,3.210099497219677070e-12,3.820018401691415321e-13
1.695481822760045720e-01,3.212146452101683951e-12,3.822454278001003769e-13
1.695666707092646774e-01,3.300747679420668790e-12,3.927889738510595582e-13
1.695851631751180977e-01,3.206555112988767641e-12,3.815800584456633489e-13
1.696036596748844993e-01,3.222776745277964619e-12,3.835104326880777743e-13
1.696221602098839099e-01,3.218961927314870749e-12,3.830564693504695783e-13
1.696406647814369117e-01,3.246294188585545194e-12,3.863090084416798369e-13
1.696591733908647814e-01,3.346010195295150067e-12,3.981752132401228204e-13
1.696776860394893227e-01,3.369560190502508245e-12,4.009776626697984476e-13
1.696962027286328945e-01,3.311914266199970608e-12,3.941177976777964866e-13
1.697147234596184384e-01,3.261042629674144305e-12,3.880640729312231500e-13
1.697332482337694792e-01,3.231540380090733230e-12,3.845533052307972160e-13
1.697517770524101799e-01,3.298388183509200702e-12,3.925081938375948908e-13
1.697703099168651752e-01,3.311655692212638974e-12,3.940870273733040016e-13
1.697888468284597385e-01,3.230123331406906305e-12,3.843846764374218474e-13
1.698073877885197536e-01,3.256951867657500640e-12,3.875772722512425673e-13
1.698259327983716038e-01,3.288227988802971896e-12,3.912991306675536379e-13
1.698444818593422556e-01,3.298199955443394694e-12,3.924857946977639690e-13
1.698630349727593414e-01,3.248920638151352446e-12,3.866215559400109476e-13
1.698815921399510209e-01,3.247183270953523901e-12,3.864148092434693119e-13
1.699001533622460924e-01,3.302204634139353444e-12,3.929623514625830223e-13
1.699187186409737982e-01,3.222447573105942675e-12,3.834712611996071532e-13
1.699372879774640188e-01,3.245754625520595309e-12,3.862448004369508099e-13
1.699558613730473011e-01,3.321878056466695740e-12,3.953034887195367883e-13
1.699744388290547747e-01,3.339510871309122808e-12,3.974017936857855899e-13
1.699930203468179579e-01,3.266318663135014395e-12,3.886919209130666790e-13
1.700116059276691460e-01,3.292614536791320923e-12,3.918211298781671874e-13
1.700301955729411896e-01,3.304985832688143819e-12,3.932933140898890769e-13
1.700487892839674109e-01,3.259180259466019454e-12,3.878424508764563150e-13
1.700673870620818540e-01,3.292560890076783895e-12,3.918147459191372536e-13
1.700859889086190346e-01,3.336839959454493171e-12,3.970839551750846728e-13
1.701045948249141349e-01,3.324497348247343935e-12,3.956151844414339339e-13
1.701232048123028917e-01,3.325736680478893818e-12,3.957626649769883498e-13
1.701418188721215974e-01,3.265540425727658103e-12,3.885993106615912775e-13
1.701604370057072380e-01,3.205467453244861335e-12,3.814506269361384657e-13
1.701790592143971603e-01,3.257913509484683326e-12,3.876917076286772977e-13
1.701976854995295163e-01,3.299113889387364319e-12,3.925945528370963136e-13
1.702163158624429851e-01,3.292667456849539024e-12,3.918274273650951491e-13
1.702349503044767454e-01,3.237850926493580932e-12,3.853042602527360893e-13
1.702535888269707531e-01,3.214592048017827572e-12,3.825364537141214512e-13
1.702722314312652974e-01,3.225863421186980212e-12,3.838777471212506061e-13
1.702908781187014164e-01,3.230209531078012427e-12,3.843949341982834562e-13
1.703095288906207594e-01,3.251310178712833205e-12,3.869059112668271142e-13
1.703281837483654748e-01,3.249998410241374025e-12,3.867498108187234828e-13
1.703468426932783775e-01,3.335752175798853152e-12,3.969545089200635049e-13
1.703655057267026984e-01,3.333268650846212654e-12,3.966589694506992832e-13
1.703841728499824737e-01,3.290663724110232113e-12,3.915889831691176044e-13
1.704028440644622389e-01,3.315462798742511886e-12,3.945400730503589201e-13
1.704215193714871679e-01,3.303145772280088884e-12,3.930743469013305820e-13
1.704401987724028511e-01,3.276791111195545919e-12,3.899381422322699293e-13
1.704588822685556559e-01,3.296060180946484387e-12,3.922311615326316106e-13
1.704775698612925605e-01,3.265143383643679436e-12,3.885520626535978315e-13
1.704962615519609037e-01,3.225461839230036257e-12,3.838299588683743093e-13
1.705149573419088571e-01,3.237409823309436229e-12,3.852517689738228967e-13
1.705336572324851196e-01,3.230710528822382601e-12,3.844545529298635251e-13
1.705523612250388343e-01,3.221294516370836185e-12,3.833340474481294923e-13
1.705710693209199491e-01,3.280780715120078928e-12,3.904129050992893912e-13
1.705897815214788837e-01,3.365359792141303136e-12,4.004778152648150744e-13
1.706084978280666686e-01,3.306785515120282527e-12,3.935074762993135997e-13
1.706272182420349448e-01,3.335338308523656804e-12,3.969052587143151452e-13
1.706459427647359084e-01,3.350626239460101478e-12,3.987245224957520731e-13
1.706646713975223661e-01,3.382166224435686883e-12,4.024777807078467213e-13
1.706834041417478465e-01,3.337590449546333819e-12,3.971732634960136869e-13
1.707021409987662386e-01,3.294670045433814955e-12,3.920657354066239513e-13
1.707208819699321811e-01,3.302846329277170917e-12,3.930387131839833229e-13
1.707396270566008123e-01,3.298846886065823959e-12,3.925627794418330475e-13
1.707583762601280197e-01,3.290416555641729687e-12,3.915595701213657972e-13
1.707771295818701351e-01,3.325628181293573392e-12,3.957497535739352268e-13
1.707958870231841841e-01,3.277823731385733750e-12,3.900610240349023098e-13
1.708146485854276364e-01,3.203607641442155560e-12,3.812293093316164745e-13
1.708334142699587943e-01,3.156618069469599301e-12,3.756375502668823245e-13
1.708521840781363488e-01,3.187005901462649420e-12,3.792537022740552535e-13
1.708709580113197124e-01,3.241385972029531295e-12,3.857249306715142027e-13
1.708897360708688806e-01,3.255681027542175937e-12,3.874260422775189333e-13
1.709085182581443207e-01,3.245684217036155857e-12,3.862364218273025490e-13
1.709273045745072772e-01,3.236792625846238770e-12,3.851783224757023789e-13
1.709460950213194108e-01,3.152463546587334014e-12,3.751431620438927546e-13
1.709648895999432427e-01,3.143235295695528148e-12,3.740450001877678261e-13
1.709836883117415718e-01,3.241235267707075018e-12,3.857069968571419182e-13
1.710024911580780849e-01,3.156606998134449327e-12,3.756362327779994388e-13
1.710212981403168575e-01,3.146587404332098690e-12,3.744439011155197470e-13
1.710401092598227146e-01,3.229421738560871232e-12,3.843011868887436350e-13
1.710589245179608975e-01,3.232255634297185858e-12,3.846384204813651171e-13
1.710777439160975355e-01,3.207522728236430587e-12,3.816952046601352233e-13
1.710965674555990634e-01,3.238893872794360823e-12,3.854283708625289347e-13
1.711153951378326654e-01,3.319729031614377178e-12,3.950477547621108777e-13
1.711342269641661362e-01,3.307263801424258358e-12,3.935643923694867042e-13
1.711530629359678257e-01,3.235656776569000189e-12,3.850431564117109800e-13
1.711719030546067222e-01,3.184994261672328834e-12,3.790143171390071280e-13
1.711907473214523412e-01,3.209926142504891463e-12,3.819812109580820715e-13
1.712095957378749200e-01,3.176513689485062087e-12,3.780051290487223811e-13
1.712284483052451955e-01,3.190595228790530748e-12,3.796808322260731521e-13
1.712473050249346262e-01,3.223492827193779561e-12,3.835956464360597307e-13
1.712661658983151147e-01,3.191864026499982175e-12,3.798318191534978828e-13
1.712850309267592575e-01,3.163814535501373939e-12,3.764939297246634930e-13
1.713039001116403448e-01,3.244521596983562816e-12,3.860980700410439379e-13
1.713227734543320557e-01,3.188834418266187573e-12,3.794712957736763027e-13
1.713416509562088463e-01,3.160854610709231970e-12,3.761416986743986121e-13
1.713605326186458111e-01,3.190381995024420088e-12,3.796554574079059626e-13
1.713794184430184053e-01,3.232392079093876501e-12,3.846546574121712858e-13
1.713983084307029447e-01,3.214659638842357573e-12,3.825444970222405467e-13
1.714172025830763557e-01,3.290164856325063373e-12,3.915296179026825386e-13
1.714361009015158976e-01,3.250225992031431187e-12,3.867768930517402802e-13
1.714550033873997181e-01,3.203549558170636200e-12,3.812223974223056735e-13
1.714739100421064921e-01,3.256245401380327511e-12,3.874932027642589608e-13
1.714928208670154219e-01,3.285248108765040915e-12,3.909445249430398353e-13
1.715117358635063760e-01,3.246013764741398916e-12,3.862756380042264630e-13
1.715306550329598889e-01,3.223384441644774333e-12,3.835827485557281501e-13
1.715495783767570226e-01,3.201707406315020125e-12,3.810031813514873578e-13
1.715685058962794773e-01,3.240194475901684936e-12,3.855831426323004763e-13
1.715874375929095641e-01,3.111667279485002614e-12,3.702884062587153042e-13
1.716063734680302044e-01,3.081816941098447446e-12,3.667362159907152057e-13
1.716253135230249305e-01,3.086557737672199408e-12,3.673003707829917110e-13
1.716442577592778296e-01,3.093250325205488302e-12,3.680967886994531160e-13
1.716632061781737384e-01,3.195070131082217147e-12,3.802133455987838224e-13
1.716821587810979932e-01,3.152327496840610236e-12,3.751269721240326157e-13
1.717011155694365132e-01,3.136256555353210239e-12,3.732145300870319938e-13
1.717200765445759669e-01,3.218049061564841489e-12,3.829478383262161198e-13
1.717390417079035225e-01,3.168614944760842569e-12,3.770651784265402722e-13
1.717580110608069865e-01,3.099870494182791842e-12,3.688845888077522143e-13
1.717769846046748039e-01,3.227378964385300251e-12,3.840580967618507327e-13
1.717959623408959746e-01,3.240502398819455693e-12,3.856197854595152222e-13
1.718149442708601649e-01,3.142870518053287755e-12,3.740015916483412453e-13
1.718339303959576514e-01,3.214683826346805918e-12,3.825473753352698934e-13
1.718529207175792939e-01,3.210965572721580550e-12,3.821049031538680790e-13
1.718719152371166736e-01,3.099158367494705721e-12,3.687998457318699837e-13
1.718909139559617882e-01,3.122646486338258979e-12,3.715949318742528257e-13
1.719099168755074680e-01,3.135160936967898176e-12,3.730841514991798745e-13
1.719289239971470151e-01,3.150016854953328902e-12,3.748520057394461022e-13
1.719479353222743423e-01,3.104248421101635224e-12,3.694055621110945537e-13
1.719669508522841395e-01,3.154865556935542821e-12,3.754290012753295646e-13
1.719859705885714574e-01,3.194763265623679033e-12,3.801768286092178065e-13
1.720049945325322072e-01,3.150851302037343417e-12,3.749513049424438691e-13
1.720240226855627996e-01,3.084858628823270653e-12,3.670981768299692130e-13
1.720430550490602561e-01,3.139034175535168682e-12,3.735450668886850816e-13
1.720620916244222642e-01,3.134605407126028781e-12,3.730180434479974302e-13
1.720811324130471220e-01,3.075636999418234640e-12,3.660008029307698886e-13
1.721001774163336828e-01,3.154820216927594697e-12,3.754236058143837293e-13
1.721192266356814937e-01,3.196469867593215111e-12,3.803799142435925671e-13
1.721382800724907403e-01,3.129507177449382814e-12,3.724113541164765335e-13
1.721573377281621631e-01,3.056439875866285272e-12,3.637163452280879449e-13
1.721763996040970579e-01,3.088255047238628353e-12,3.675023506213967591e-13
1.721954657016975532e-01,3.100207843048406187e-12,3.689247333227603386e-13
1.722145360223661936e-01,3.095690191395784624e-12,3.683871327760983675e-13
1.722336105675062734e-01,3.139958530335326501e-12,3.736550651099038427e-13
1.722526893385216418e-01,3.097591492222381369e-12,3.686133875744633885e-13
1.722717723368167586e-01,2.995511781515653057e-12,3.564659020003626871e-13
1.722908595637967499e-01,3.013783651760042631e-12,3.586402545594450500e-13
1.723099510208673801e-01,3.076868698818809967e-12,3.661473751594383655e-13
1.723290467094349687e-01,3.093481031069697095e-12,3.681242426972939518e-13
1.723481466309065846e-01,3.073676235645799668e-12,3.657674720418501350e-13
1.723672507866896852e-01,3.106411918363803978e-12,3.696630182852926560e-13
1.723863591781926163e-01,3.117068569215315294e-12,3.709311597366225010e-13
1.724054718068241676e-01,3.093665527775392021e-12,3.681461978052716589e-13
1.724245886739938782e-01,3.184384780254035709e-12,3.789417888502302498e-13
1.724437097811118147e-01,3.182097523521803736e-12,3.786696052990946106e-13
1.724628351295887096e-01,3.060657006835617716e-12,3.642181838134384711e-13
1.724819647208359341e-01,3.046585978833318886e-12,3.625437314811649434e-13
1.725010985562654420e-01,3.156713764360810579e-12,3.756489379589364670e-13
1.725202366372898810e-01,3.164627235530093239e-12,3.765906410280810938e-13
1.725393789653224264e-01,3.127951914756018908e-12,3.722262778559662129e-13
1.725585255417770303e-01,3.159440894824739479e-12,3.759734664841439879e-13
1.725776763680680892e-01,3.159384074354953152e-12,3.759667048482393871e-13
1.725968314456107211e-01,3.114955036034748752e-12,3.706796492881350914e-13
1.726159907758207379e-01,3.158585494035642063e-12,3.758716737902413874e-13
1.726351543601145344e-01,3.165750338935315588e-12,3.767242903333025494e-13
1.726543221999090327e-01,3.018267001543017087e-12,3.591737731836189946e-13
1.726734942966219322e-01,2.992399712467813352e-12,3.560955657836697732e-13
1.726926706516714594e-01,3.053787152610699978e-12,3.634006711606732788e-13
1.727118512664765071e-01,3.088069788153337041e-12,3.674803047902470901e-13
1.727310361424566343e-01,3.085733013432553387e-12,3.672022285984738248e-13
1.727502252810319550e-01,3.062888300707898902e-12,3.644837077842399455e-13
1.727694186836233048e-01,3.084934327413758199e-12,3.671071849622372244e-13
1.727886163516519913e-01,3.104501202239559434e-12,3.694356430665075347e-13
1.728078182865402379e-01,3.076447568904504548e-12,3.660972606996360048e-13
1.728270244897105734e-01,3.132194187775754672e-12,3.727311083453147817e-13
1.728462349625863592e-01,3.089289283293935673e-12,3.676254247119783301e-13
1.728654497065915674e-01,3.114365137207546222e-12,3.706094513276979972e-13
1.728846687231507806e-01,3.254140416801297121e-12,3.872427095993543364e-13
1.729038920136892199e-01,3.055551537328391446e-12,3.636106329420785845e-13
1.729231195796326337e-01,3.028433339645045895e-12,3.603835674177604603e-13
1.729423514224076308e-01,3.107308292198085214e-12,3.697696867715721207e-13
1.729615875434412642e-01,3.126071199719614967e-12,3.720024727666341516e-13
1.729808279441613084e-01,3.093168201111398343e-12,3.680870159322563936e-13
1.730000726259960930e-01,3.025837236192157557e-12,3.600746311068667521e-13
1.730193215903747250e-01,3.054904955547200282e-12,3.635336897101168126e-13
1.730385748387268385e-01,3.037851037570851391e-12,3.615042734709313119e-13
1.730578323724826784e-01,3.034136538170544446e-12,3.610622480422947863e-13
1.730770941930732387e-01,3.028109840995369632e-12,3.603450710784489575e-13
1.730963603019300967e-01,2.924389950236765298e-12,3.480024040781750583e-13
1.731156307004853845e-01,2.950068632412335766e-12,3.510581672570679623e-13
1.731349053901720114e-01,3.038643386707658718e-12,3.615985630182113592e-13
1.731541843724234420e-01,3.070585573252130627e-12,3.653996832170035442e-13
1.731734676486738067e-01,2.974762297742140900e-12,3.539967134313147724e-13
1.731927552203577914e-01,2.957796243347205684e-12,3.519777529583174481e-13
1.732120470889108865e-01,3.103814425643405566e-12,3.693539166515652441e-13
1.732313432557691657e-01,3.100954091090216260e-12,3.690135368397357232e-13
1.732506437223691464e-01,3.114861895303584939e-12,3.706685655411265968e-13
1.732699484901483178e-01,3.127098017274735637e-12,3.721246640556935315e-13
1.732892575605445851e-01,3.088282680332293170e-12,3.675056389595428456e-13
1.733085709349965198e-01,3.086137527577749042e-12,3.672503657817521238e-13
1.733278886149433318e-01,3.068390885949750564e-12,3.651385154280202945e-13
1.733472106018250081e-01,3.099614367021797814e-12,3.688541096755939084e-13
1.733665368970820075e-01,3.052302612899000871e-12,3.632240109349810818e-13
1.733858675021554552e-01,3.036829150567176511e-12,3.613826689174939733e-13
1.734052024184872809e-01,3.049650477957720300e-12,3.629084068769686785e-13
1.734245416475198587e-01,3.032081883236425184e-12,3.608177441051345585e-13
1.734438851906963119e-01,2.964872992071480071e-12,3.528198860565061071e-13
1.734632330494604302e-01,3.060391170305870708e-12,3.641865492663986006e-13
1.734825852252565304e-01,3.143486383168185896e-12,3.740748795970141253e-13
1.735019417195296232e-01,3.076342999886489566e-12,3.660848169864922285e-13
1.735213025337254411e-01,3.047308520303013850e-12,3.626297139160586154e-13
1.735406676692902994e-01,3.064019712329065570e-12,3.646183457671588032e-13
1.735600371276711240e-01,3.021765174666649039e-12,3.595900557853312078e-13
1.735794109103155902e-01,2.980185519518250138e-12,3.546420768226717575e-13
1.735987890186719007e-01,3.044156218923732429e-12,3.622545900519241530e-13
1.736181714541890353e-01,3.086911770177096817e-12,3.673425006510745034e-13
1.736375582183164734e-01,3.096354777169235676e-12,3.684662184831390160e-13
1.736569493125044994e-01,3.135661993385513172e-12,3.731437772128760299e-13
1.736763447382038694e-01,3.144899573039179481e-12,3.742430491916623562e-13
1.736957444968661168e-01,3.053163139327809531e-12,3.633264135800093228e-13
1.737151485899433856e-01,3.012315965826190909e-12,3.584655999333167126e-13
1.737345570188885135e-01,3.015224489177611862e-12,3.588117142121357740e-13
1.737539697851548659e-01,2.981067915190068845e-12,3.547470819076181890e-13
1.737733868901966128e-01,2.992144584630976182e-12,3.560652055710861362e-13
1.737928083354684516e-01,3.019712840545296814e-12,3.593458280248902882e-13
1.738122341224258294e-01,3.029815882824364574e-12,3.605480900560993867e-13
1.738316642525246924e-01,2.977770678218244046e-12,3.543547107079710044e-13
1.738510987272219033e-01,2.907353781117045750e-12,3.459750999529284095e-13
1.738705375479746296e-01,3.065482844092333428e-12,3.647924584469876759e-13
1.738899807162409550e-01,3.079069046437498682e-12,3.664092165260623233e-13
1.739094282334795738e-01,3.097082363065031524e-12,3.685528012047387117e-13
1.739288801011496799e-01,3.107466888795646463e-12,3.697885597666818935e-13
1.739483363207113276e-01,3.136243106156666268e-12,3.732129296326432508e-13
1.739677968936250985e-01,3.110839341328846311e-12,3.701898816181326754e-13
1.739872618213522404e-01,3.136072945594313749e-12,3.731926805257233325e-13
1.740067311053546950e-01,3.090745315035086487e-12,3.677986924891752637e-13
1.740262047470950146e-01,3.021302114665793980e-12,3.595349516452294861e-13
1.740456827480364732e-01,3.060536499413756947e-12,3.642038434302370375e-13
1.740651651096428998e-01,3.082648728571137086e-12,3.668351986999652918e-13
1.740846518333788451e-01,3.109677249816786523e-12,3.700515927281975668e-13
1.741041429207095537e-01,3.096762537494530101e-12,3.685147419618490497e-13
1.741236383731007975e-01,3.117458081733118138e-12,3.709775117262410261e-13
1.741431381920191535e-01,2.972244789489780744e-12,3.536971299492838892e-13
1.741626423789317257e-01,2.969361872584599546e-12,3.533540628375673153e-13
1.741821509353063402e-01,3.075098926370483056e-12,3.659367722380874647e-13
1.742016638626115721e-01,3.098225637229634040e-12,3.686888508303264229e-13
1.742211811623164686e-01,3.106735947585141352e-12,3.697015777626318152e-13
1.742407028358908538e-01,3.153298473566334673e-12,3.752425183543938185e-13
1.742602288848051628e-01,3.085107632619083286e-12,3.671278082816709147e-13
1.742797593105305520e-01,3.069642822350151393e-12,3.652874958596679791e-13
1.742992941145387331e-01,3.142013393594333331e-12,3.738995938377256442e-13
1.743188332983021949e-01,3.186837197389483195e-12,3.792336264893485006e-13
1.743383768632940367e-01,3.052118297083053747e-12,3.632020773528833886e-13
1.743579248109879409e-01,2.971274615051276998e-12,3.535816791911019716e-13
1.743774771428584225e-01,3.029665159000857572e-12,3.605301539211020345e-13
1.743970338603804682e-01,3.084207046232425111e-12,3.670206385016585701e-13
1.744165949650298975e-01,3.100169277608288376e-12,3.689201440353862873e-13
1.744361604582830849e-01,3.102366350407148305e-12,3.691815956984506499e-13
1.744557303416170158e-01,3.051871771304934338e-12,3.631727407852871688e-13
1.744753046165095078e-01,3.024843911066768326e-12,3.599564254169453953e-13
1.744948832844389341e-01,2.990704374382818119e-12,3.558938205515553437e-13
1.745144663468843615e-01,3.019157990759262745e-12,3.592798009003522659e-13
1.745340538053254675e-01,3.004980578149715066e-12,3.575926887998160650e-13
1.745536456612426512e-01,3.007160801273504672e-12,3.578521353515470504e-13
1.745732419161170335e-01,3.075270158291475260e-12,3.659571488366855370e-13
1.745928425714301790e-01,3.105385336439438226e-12,3.695408550362931425e-13
1.746124476286645688e-01,3.119409951028330000e-12,3.712097841723712616e-13
1.746320570893031832e-01,3.090170486990956997e-12,3.677302879519238507e-13
1.746516709548298074e-01,3.108730995680853403e-12,3.699389884860215631e-13
1.746712892267287820e-01,3.093150803825549642e-12,3.680849456552404086e-13
1.746909119064851690e-01,3.116319325470831172e-12,3.708419997310288816e-13
1.747105389955846411e-01,3.147284827564028722e-12,3.745268944801194138e-13
1.747301704955135648e-01,3.139312005231943853e-12,3.735781286226012809e-13
1.747498064077590563e-01,3.147309906627859973e-12,3.745298788887153021e-13
1.747694467338088142e-01,3.125330023655165061e-12,3.719142728149646189e-13
1.747890914751511759e-01,3.037781027286409399e-12,3.614959422470827067e-13
1.748087406332752280e-01,3.003671014441275811e-12,3.574368507185118182e-13
1.748283942096706678e-01,3.019234627535971871e-12,3.592889206767806276e-13
1.748480522058279418e-01,3.069366292514217164e-12,3.652545888091918481e-13
1.748677146232380519e-01,3.035723609252791816e-12,3.612511095010822221e-13
1.748873814633927770e-01,3.052267795177500093e-12,3.632198676261224812e-13
1.749070527277844789e-01,3.077370511766587798e-12,3.662070909002239504e-13
1.749267284179062965e-01,3.113756899272391334e-12,3.705370710134145308e-13
1.749464085352519516e-01,3.130639143042499040e-12,3.725460580220573620e-13
1.749660930813158877e-01,3.107970322284425744e-12,3.698484683518466377e-13
1.749857820575931033e-01,3.119331784923653914e-12,3.712004824059147781e-13
1.750054754655794576e-01,3.126518751420975907e-12,3.720557314190961256e-13
1.750251733067713922e-01,3.136564188932633311e-12,3.732511384829833426e-13
1.750448755826659597e-01,3.121650521336402155e-12,3.714764120390318411e-13
1.750645822947609898e-01,3.105359195410005831e-12,3.695377442537906753e-13
1.750842934445549226e-01,3.098437840107420144e-12,3.687141029727829616e-13
1.751040090335469757e-01,3.165356155967447701e-12,3.766773825601262765e-13
1.751237290632368937e-01,3.091614755644509557e-12,3.679021559216965993e-13
1.751434535351251709e-01,3.104780307953294935e-12,3.694688566464420969e-13
1.751631824507129120e-01,3.116379724511634604e-12,3.708491872168845263e-13
1.751829158115021101e-01,3.085972686268491205e-12,3.672307496659504202e-13
1.752026536189951189e-01,3.080267616235488269e-12,3.665518463320230697e-13
1.752223958746952637e-01,3.051084879724940828e-12,3.630791006872679287e-13
1.752421425801063415e-01,3.045617079757235286e-12,3.624284324911110047e-13
1.752618937367329266e-01,3.084333839377913086e-12,3.670357268859716200e-13
1.752816493460802871e-01,3.089374786380668857e-12,3.676355995792995666e-13
1.753014094096542741e-01,3.137644030730218820e-12,3.733796396568960282e-13
1.753211739289614879e-01,3.200768306991127509e-12,3.808914285319441566e-13
1.753409429055092228e-01,3.166423061911830058e-12,3.768043443675077486e-13
1.753607163408053837e-01,3.141161288248016290e-12,3.737981933015139204e-13
1.753804942363586250e-01,3.115846442334643953e-12,3.707857266378225952e-13
1.754002765936782393e-01,3.099077126054248673e-12,3.687901780004555880e-13
1.754200634142742687e-01,3.173624085012495735e-12,3.776612661164869525e-13
1.754398546996573105e-01,3.154313571503500038e-12,3.753633150089164690e-13
1.754596504513387389e-01,3.148195472520816988e-12,3.746352612299772087e-13
